X,Y,nummer,
121787.563295078,487695.985515732,130
121793.609512379,487699.473718021,131
121797.717839519,487701.87670182,132
121802.988900756,487694.202656784,133
121806.167040619,487691.102032527,134
121809.035118057,487688.544017515,135
121811.360586249,487686.06351811,136
121814.461210506,487682.342769002,137
121817.871897189,487677.769348223,138
121821.592646297,487673.893567902,139
121799.65572968,487711.798699442,140
121796.40007421,487716.062057795,141
121793.066903134,487720.945541,142
121789.811247664,487724.666290108,143
121787.253232652,487727.534367545,144
121784.152608395,487731.022569834,145
121780.974468532,487734.820834549,146
121776.323532147,487740.86705185,147
121787.020685833,487752.106814781,148
121791.361559792,487748.928674918,149
121795.004793294,487745.905566267,150
121798.880573615,487741.719723521,151
121801.516104234,487739.084192902,152
121804.694244097,487735.4409594,153
121807.717352747,487732.030272718,154
121809.422696089,487730.014866951,155
121815.934007028,487721.023056606,156
121811.283070643,487718.465041594,157
121814.306179293,487753.42458009,158
121821.282583871,487749.548799769,159
121832.987440441,487745.595503842,160
121829.809300578,487742.572395191,161
121827.406316778,487740.479473818,162
121823.840598883,487744.045191713,163
121766.634081344,487755.362470251,164
121760.897926469,487760.400984668,165
121766.634081344,487736.061084252,166
121771.517564549,487731.100085441,167
121775.703407295,487727.534367546,168
121777.796328669,487724.976352534,169
121780.354343681,487722.108275096,170
121783.222421118,487719.317713265,171
121786.168014162,487715.829510976,172
121791.904169037,487709.24068443,173
121788.726029174,487707.690372302,174
121783.765030363,487705.829997747,175
121778.41645352,487703.427013948,176
121757.254692967,487715.51944855,177
121768.804518324,487705.674966535,178
121765.238800428,487700.558936511,179
121761.052957682,487696.605640583,180
121742.061634108,487701.721670607,181
121755.549349626,487687.381283419,182
121750.278288389,487680.792456873,183
121747.177664132,487677.071707765,184
121745.007227152,487674.126114721,185
121741.59654047,487670.095303187,186
121724.930685089,487683.117925066,187
121753.223881433,487712.961433538,188
121761.750598139,487721.643181457,189
121805.527536866,487765.49763579,190
121805.682568079,487771.582610894,191
121716.617136301,487676.781024241,192
121722.663353601,487672.905243919,193
121733.825600926,487665.153683277,194
121732.740382436,487660.347715679,195
121729.329695754,487657.014544603,196
121726.306587103,487652.75118625,197
121722.663353601,487649.573046387,198
121718.942604493,487645.38720364,199
121714.756761746,487641.433907712,200
121710.880981425,487636.860486933,201
121706.772654285,487632.287066155,202
121702.586811538,487627.558614163,203
121700.106312133,487623.682833842,204
121696.618109844,487619.807053521,205
121693.595001193,487615.466179561,206
121689.021580414,487610.737727569,207
121685.068284487,487606.551884823,208
121681.580082198,487601.435854799,209
121677.781817483,487596.552371594,210
121673.440943524,487599.342933425,211
121669.952741235,487601.20330798,212
121666.387023339,487604.22641663,213
121662.511243018,487606.706916036,214
121658.868009516,487609.148657638,215
121655.99993208,487611.357852421,216
121652.589245396,487613.450773794,217
121648.519676059,487618.683077228,218
121694.253883848,487642.402852793,219
121638.907740863,487623.256498006,220
121667.588515239,487616.977733886,221
121673.479701327,487613.64456281,222
121751.809221616,487655.231685655,223
121756.305126788,487652.828701856,224
121759.987118093,487650.929569499,225
121763.901656218,487648.371554487,226
121767.515821367,487646.288322564,227
121771.081539262,487643.614034143,228
121774.724772764,487641.753659589,229
121777.825397021,487639.583222609,230
121781.623661736,487637.18023881,231
121785.964535695,487634.04085675,232
121790.150378442,487631.366568328,233
121794.258705582,487628.886068923,234
121799.452251213,487625.862960272,235
121805.614741923,487622.064695558,236
121803.40554714,487617.646305992,237
121801.816477209,487613.537978851,238
121796.351626956,487616.483571895,239
121799.025915377,487609.313378301,240
121777.941670431,487622.374757983,241
121774.027132306,487625.010288602,242
121771.546632901,487622.180968967,243
121766.934454319,487618.150157433,244
121777.747881415,487611.638846494,245
121762.554822556,487614.235619309,246
121762.748611572,487605.980207225,247
121772.631851391,487607.414245944,248
121744.997537702,487619.971774184,249
121753.252949785,487618.925313498,250
121758.795315645,487628.886068923,251
121760.694448002,487632.723091441,252
121759.492956102,487638.536761922,253
121744.958779898,487655.551437532,254
121742.478280493,487652.99342252,255
121740.075296694,487650.280376295,256
121737.633555092,487647.528572267,257
121733.951563787,487643.730307552,258
121730.075783465,487639.466949199,259
121726.703854586,487635.591168878,260
121724.107081771,487632.141724392,261
121721.820371382,487629.777498397,262
121719.068567354,487626.754389746,263
121715.89042749,487623.42121867,264
121728.331682321,487615.437111209,265
121730.579634907,487614.080588096,266
121733.796532574,487612.414002558,267
121736.780883421,487611.134995052,268
121739.532687449,487609.352136104,269
121742.32324928,487607.763066173,270
121746.625365436,487605.747660406,271
121751.818911067,487603.150887591,272
121755.578417978,487600.554114776,273
121758.330222006,487598.848771434,274
121763.213705211,487596.096967406,275
121768.63979766,487593.422678985,276
121772.321788965,487591.097210792,277
121775.616202238,487589.159320632,278
121782.127513177,487585.632360539,279
121786.662176153,487591.446031021,280
121789.530253591,487596.058209603,281
121791.235596932,487599.391380679,282
121794.219947779,487603.577223426,283
121784.840559402,487568.036317882,284
121778.910615511,487578.384651339,285
121775.965022467,487572.95855889,286
121773.251976242,487568.540169324,287
121770.69396123,487564.044264151,288
121768.446008644,487559.393327766,289
121765.345384387,487554.664875774,290
121759.144135874,487558.773202914,291
121754.648230701,487561.408733533,292
121749.454685071,487564.470599986,295
121744.881264292,487567.920044472,296
121741.121757381,487569.819176829,297
121738.021133124,487571.795824793,298
121734.84299326,487573.501168134,299
121731.664853397,487574.625144428,300
121727.827830879,487577.376948456,301
121723.719503739,487579.779932255,302
121718.874778338,487582.37670507,303
121715.115271426,487584.54714205,304
121711.161975499,487587.143914865,305
121707.402468587,487589.585656467,306
121703.177868037,487591.988640266,307
121698.643205061,487594.197835049,308
121694.379846708,487596.600818848,309
121696.511525885,487601.368028643,310
121698.604447258,487603.964801458,311
121701.084946664,487606.445300863,312
121703.759235085,487609.700956333,313
121706.821101539,487612.452760361,314
121709.262843141,487615.204564389,315
121712.130920579,487618.731524481,316
121723.797019345,487612.646549377,317
121729.416900811,487609.119589285,318
121733.563985754,487606.832878896,319
121727.207706028,487597.182185896,320
121737.245977059,487604.817473129,321
121740.927968364,487602.879582968,322
121744.803748686,487600.476599169,323
121748.563255597,487598.577466812,324
121742.362007083,487590.050750105,325
121740.346601316,487586.136211981,326
121752.787856147,487595.631873768,327
121756.896183287,487593.538952394,328
121760.423143379,487591.639820037,329
121764.492712717,487589.081805025,330
121845.147701198,487611.445057478,331
121851.348949712,487607.879339582,332
121860.883369302,487608.189402008,333
121857.705229438,487599.275107269,334
121844.992669985,487597.724795141,335
121840.651796026,487592.531249511,336
121836.620984492,487587.027641455,337
121833.752907054,487582.764283102,338
121830.80731401,487578.578440355,339
121828.249298998,487575.322784885,340
121826.311408838,487571.679551383,341
121824.218487464,487568.423895914,342
121821.660472452,487564.780662412,343
121818.869910621,487560.362272846,344
121815.149161513,487554.626117971,345
121812.746177714,487550.827853256,346
121810.265678308,487547.184619754,347
121808.482819361,487544.23902671,348
121806.389897987,487541.293433666,349
121803.986914188,487537.727715771,350
121813.017482336,487531.720256273,351
121817.552145312,487529.239756868,352
121825.071159135,487525.247703137,353
121829.295759685,487528.348327394,354
121831.194892042,487531.991560896,355
121833.016508793,487534.472060301,356
121835.535766002,487537.84398918,357
121838.597632456,487541.797285108,358
121829.644579914,487552.68822781,359
121841.000616255,487546.486979296,360
121844.68260756,487550.944126666,361
121846.542982114,487553.579657284,362
121848.635903487,487556.835312754,363
121853.945722527,487571.059426532,364
121857.976534061,487579.973721271,365
121859.759393009,487588.422922371,366
121845.53527923,487514.162971419,367
121853.98448033,487509.512035033,368
121851.81404335,487517.186080069,369
121859.836908615,487519.12397023,370
121862.007345595,487522.612172519,371
121863.557657723,487526.798015265,372
121866.348219554,487531.68149847,373
121868.82871896,487536.564981675,374
121870.921640333,487540.440761996,375
121873.247108526,487543.773933072,376
121875.650092325,487547.727228999,377
121878.053076124,487551.370462501,378
121879.060779008,487554.083508726,379
121880.611091136,487557.261648589,380
121882.161403264,487562.145131794,381
121883.634199786,487567.028614998,382
121884.564387063,487570.6718485,383
121885.572089947,487575.632847311,384
121886.502277224,487580.748877335,385
121880.688606742,487588.65546919,386
121887.354948895,487587.725281913,387
121889.525385874,487593.383921181,388
121891.075698003,487598.810013631,389
121891.928369674,487603.693496835,390
121892.083400886,487607.569277157,391
121882.704012509,487601.290513036,392
121890.300541939,487612.452760361,393
121887.509980108,487619.661711758,394
121884.486871457,487624.467679356,395
121880.998669168,487628.653522103,396
121879.33208363,487632.064208786,397
121876.967857634,487635.203590846,398
121874.332327016,487639.466949199,399
121871.309218365,487643.381487323,400
121868.518656534,487647.993665905,401
121866.115672735,487652.334539865,402
121902.935585785,487492.923695259,403
121910.222052789,487566.757310375,404
121908.284162628,487560.866124287,405
121907.276459745,487556.060156689,406
121906.113725649,487552.184376368,407
121905.028507159,487548.618658473,408
121903.788257456,487545.44051861,409
121902.39297654,487541.487222682,410
121901.230242444,487537.146348722,411
121899.757445922,487532.727959156,412
121898.439680613,487529.937397325,413
121897.509493336,487526.991804281,414
121896.34675924,487523.813664418,415
121895.02899393,487520.402977735,416
121893.323650589,487516.682228627,417
121891.308244822,487510.170917688,418
121889.292839055,487503.504575535,419
121887.354948895,487497.613389447,420
121873.867233377,487502.341841439,421
121865.728094703,487508.155511921,422
121867.588469257,487511.566198603,423
121869.603875024,487515.75204135,424
121872.9370461,487521.488196225,425
121876.19270157,487527.379382313,426
121878.750716582,487531.56522506,427
121880.378544317,487534.433302498,428
121882.161403264,487537.766473574,429
121884.409355851,487541.797285108,430
121886.967370862,487545.905612248,431
121889.137807842,487550.091454995,432
121890.92066679,487554.509844561,433
121893.013588163,487560.16848383,434
121893.94377544,487564.354326576,435
121895.339056356,487568.850231749,436
121897.121915304,487574.663902231,437
121905.106022765,487571.098184335,438
121923.399705881,487602.802067362,439
121921.771878146,487597.918584157,440
121920.531628443,487593.73274141,441
121919.678956772,487590.399570334,442
121918.283675857,487586.988883652,443
121916.888394941,487583.268134543,444
121915.338082813,487578.462166945,445
121913.787770684,487573.966261773,446
121898.362165006,487583.423165756,447
121899.524899103,487587.996586535,448
121900.145023954,487592.570007314,449
121900.997695625,487596.678334454,450
121901.850367295,487601.019208414,451
121902.548007753,487605.43759798,452
121903.943288669,487609.390893908,453
121902.470492147,487613.034127409,454
121899.912477135,487618.770282284,455
121897.742040155,487622.646062605,456
121896.424274846,487625.436624437,457
121894.718931505,487629.312404758,458
121891.850854067,487633.265700685,459
121902.470492147,487641.869932998,460
121906.268756861,487644.195401191,461
121909.524412331,487646.288322564,462
121912.935099014,487648.148697118,463
121918.671253889,487644.272916797,464
121922.469518604,487641.094776934,465
121927.120454989,487636.753902974,466
121932.469031832,487631.172779312,467
121931.538844555,487626.754389746,468
121930.066048033,487622.258484573,469
121928.438220298,487617.375001369,470
121926.732876957,487612.414002558,471
121925.337596041,487607.918097385,472
121934.949531237,487639.389433592,473
121937.042452611,487645.5131665,474
121939.212889591,487650.396649704,475
121941.305810964,487656.675413825,476
121943.243701124,487664.814552499,477
121945.879231743,487671.635925864,478
121948.437246755,487678.99990847,479
121950.91774616,487686.44140669,480
121953.708307991,487693.030233236,481
121956.34383861,487700.549247059,482
121958.746822409,487707.913229669,483
121961.072290601,487713.649384544,484
121962.777633943,487719.075476994,485
121979.133426898,487729.074990222,486
121996.18686031,487724.501569443,487
121940.143076868,487707.68068285,488
121934.949531237,487703.57235571,489
121928.903313937,487698.766388111,490
121921.151753294,487692.255077172,491
121915.415598419,487688.224265638,492
121909.911990363,487683.41829804,493
121902.858070179,487678.379783623,494
121895.959181207,487673.651331631,495
121890.145510726,487670.783254193,496
121884.874449489,487668.380270394,497
121880.766122349,487664.504490073,498
121877.665498092,487662.17902188,499
121873.944748984,487658.768335198,500
121877.355435666,487653.884851993,501
121879.603388252,487651.171805769,502
121882.548981296,487647.373541054,503
121885.572089947,487642.567573456,504
121888.672714204,487638.614277528,505
121900.145023954,487645.125588468,506
121903.400679424,487647.606087873,507
121905.881178829,487649.466462427,508
121877.743013698,487680.937798634,509
121883.55668418,487685.666250626,510
121889.137807842,487689.464515341,511
121895.494087569,487694.425514152,512
121902.548007753,487702.177074794,513
121906.036210042,487705.200183444,514
121909.679443544,487707.758198456,515
121913.555223865,487710.858822713,516
121917.431004186,487714.036962576,517
121921.074237688,487716.98255562,518
121871.154187153,487698.998934931,519
121926.345298925,487720.935851548,520
121931.306297736,487724.811631869,521
121937.352515037,487729.540083861,522
121943.476247944,487734.346051459,523
121949.677496458,487738.609409812,524
121815.11040371,487761.243966887,525
121644.149733747,487604.197348277,526
121649.808373016,487602.259458116,527
121656.474715168,487599.081318253,528
121661.048135947,487596.213240816,529
121664.071244597,487593.655225804,530
121668.334602951,487591.484788824,531
121672.210383272,487588.771742599,532
121666.39671279,487581.330244383,533
121661.745776405,487576.446761178,534
121657.869996084,487571.950856006,535
121654.226762582,487568.230106897,536
121650.428497867,487564.586873395,537
121647.405389217,487560.478546255,538
121643.994702534,487557.455437605,539
121640.273953426,487553.037048039,540
121636.243141892,487548.386111653,541
121633.297548848,487545.20797179,542
121628.724128069,487540.712066618,543
121625.080894567,487536.603739477,544
121621.12759864,487532.417896731,545
121617.251818319,487527.921991558,546
121614.228709668,487524.046211237,547
121610.120382528,487519.937884097,548
121606.554664633,487515.829556956,549
121603.454040376,487512.341354667,550
121688.178598195,487591.717335643,551
121685.930645608,487589.469383057,552
121682.985052564,487586.3687588,553
121679.341819062,487582.337947266,554
121673.450632974,487576.291729965,555
121669.497337047,487571.795824793,556
121665.466525513,487567.687497652,557
121662.055838831,487564.431842183,558
121658.955214574,487560.401030649,559
121655.389496678,487556.835312753,560
121652.211356815,487553.269594858,561
121666.706775216,487545.363003003,562
121670.582555537,487543.192566023,563
121674.768398284,487541.564738288,564
121679.264303456,487540.944613437,565
121684.612880299,487540.557035405,566
121690.426550781,487539.394301308,567
121696.860346114,487538.309082819,568
121701.356251286,487537.456411148,569
121706.627312523,487536.603739477,570
121713.526201494,487535.053427349,571
121718.797262731,487533.658146433,572
121723.215652297,487531.952803092,573
121726.858885799,487530.48000657,574
121729.494416417,487529.549819293,575
121685.775614395,487552.261891974,576
121694.612393528,487553.812204103,577
121699.728423551,487551.48673591,578
121734.125973901,487527.321245608,579
121740.094675595,487524.298136958,580
121745.210705619,487522.127699978,581
121748.388845482,487527.398761215,582
121751.334438526,487530.731932291,583
121753.039781868,487533.910072154,584
121744.047971523,487538.56100854,585
121740.017159989,487540.963992339,586
121735.366223604,487543.75455417,587
121727.459631749,487548.793068587,588
121723.816398247,487550.730958748,589
121755.830343699,487537.747094672,590
121761.488982968,487547.7466079,591
121756.45046855,487551.079778977,592
121751.722016559,487553.715309595,593
121747.536173812,487556.273324607,594
121744.590580768,487557.901152342,595
121741.102378479,487560.149104928,596
121736.373926487,487562.70711994,597
121731.025349644,487565.807744197,598
121726.296897652,487568.98588406,599
121721.645961267,487571.853961498,600
121716.762478063,487574.644523329,601
121711.568932432,487577.977694405,602
121706.530418015,487580.69074063,603
121701.724450417,487583.868880493,604
121697.228545244,487587.124535963,605
121647.07594789,487546.700147214,606
121643.975323633,487543.832069776,607
121640.719668163,487539.956289455,608
121636.843887842,487536.39057156,609
121633.743263585,487532.204728813,610
121629.789967658,487527.708823641,611
121625.83667173,487523.445465287,612
121622.425985048,487519.569684966,613
121619.867970036,487516.701607529,614
121617.464986237,487514.376139336,615
121615.682127289,487511.04296826,616
121624.286359602,487507.864828397,617
121627.929593104,487507.360976955,618
121630.642639328,487506.7020943,619
121633.820779192,487505.926938236,620
121637.270223677,487512.321975766,621
121639.169356035,487516.3527873,622
121654.091110271,487532.553549042,623
121660.331116588,487534.607712612,624
121666.99745874,487536.933180805,625
121662.152733339,487540.886476732,626
121660.815589128,487472.692121983,627
121658.180058509,487477.963183219,628
121654.769371827,487490.52071146,629
121653.684153337,487498.349787708,630
121654.459309401,487508.659363362,631
121654.614340614,487515.480736727,632
121678.179084966,487529.976155128,633
121687.51971554,487531.68149847,634
121692.364440941,487532.146592108,635
121698.13935362,487531.836529682,636
121707.867562226,487528.077022771,637
121717.208192799,487526.953046478,638
121728.68050255,487522.069563273,639
121735.463118112,487507.729176085,640
121736.005727357,487500.365193475,641
121731.7036112,487493.078726472,642
121725.347331474,487485.986048484,643
121710.309303828,487479.707284364,644
121699.999728174,487468.041185598,645
121670.582555537,487472.188270541,646
121617.600638548,487471.393735575,647
121631.553447704,487466.820314796,648
121631.398416491,487473.796719374,649
121631.165869672,487479.765421069,650
121631.088354065,487486.044185189,651
121631.398416491,487490.540090361,652
121631.553447704,487495.733635992,653
121627.212573744,487496.741338875,654
121622.251574933,487497.904072971,655
121617.368091728,487498.911775855,656
121622.174059327,487488.059590956,657
121616.90299809,487490.230027936,658
121617.600638548,487483.098592145,659
121608.996406235,487500.074509951,660
121605.43068834,487496.043698417,661
121601.864970444,487490.540090361,662
121599.074408613,487486.741825647,663
121595.741237537,487482.400951687,664
121592.408066461,487477.594984089,665
121589.152410991,487473.796719374,666
121586.749427192,487471.161188756,667
121584.19141218,487468.060564499,668
121581.245819136,487465.270002668,669
121577.059976389,487462.169378411,670
121573.261711675,487459.301300974,671
121569.851024992,487456.35570793,672
121566.20779149,487453.642661705,673
121579.230413369,487445.658554243,674
121583.261224903,487443.798179689,675
121587.137005224,487442.325383167,676
121591.632910397,487440.3099774,677
121594.656019047,487438.914696485,678
121597.756643304,487437.751962388,679
121601.012298774,487436.279165866,680
121604.578016669,487434.961400557,681
121607.601125319,487433.566119642,682
121611.631936853,487431.783260694,683
121617.135544909,487429.302761288,684
121619.771075528,487433.256057216,685
121620.701262805,487436.046619047,686
121611.399390034,487440.852586645,687
121607.988703351,487442.247867561,688
121601.554908018,487445.038429392,689
121598.609314974,487446.123647882,690
121594.656019047,487448.216569255,691
121598.454283762,487451.782287151,692
121604.616774472,487449.107998729,693
121610.314171544,487446.433710308,694
121614.034920652,487445.077187195,695
121619.693559921,487442.48041438,696
121620.972567427,487447.402655388,697
121612.910944359,487450.890857677,698
121607.25230509,487453.371357082,699
121602.678884312,487455.619309669,700
121600.198384906,487456.627012552,701
121596.438877995,487462.169378411,702
121612.79467095,487455.774340881,703
121622.329090539,487452.01483397,704
121625.778535025,487456.045645504,705
121627.445120563,487460.270246054,706
121639.653828575,487458.836207335,707
121643.529608896,487457.828504451,708
121647.172842398,487456.355707929,709
121650.661044686,487454.572848982,710
121655.544527891,487453.10005246,711
121660.970620341,487452.479927608,712
121666.939322035,487451.472224725,713
121680.194490733,487447.67396001,714
121676.396226018,487442.015320742,715
121673.218086155,487437.28686875,716
121669.65236826,487432.94599479,717
121665.544041119,487427.597417947,718
121662.675963682,487423.954184445,719
121655.467012285,487427.364871128,720
121651.823778783,487429.070214469,721
121647.56042043,487430.853073417,722
121643.21954647,487432.713447971,723
121638.491094478,487434.418791312,724
121630.817049443,487438.13954042,725
121633.065002029,487441.550227103,726
121635.700532647,487447.363897585,727
121637.638422808,487451.937318363,728
121645.545014663,487442.015320742,729
121654.149246975,487438.449602846,730
121657.637449264,487431.899534104,731
121629.654315346,487433.0622682,732
121637.638422808,487429.845370533,733
121640.390226836,487428.605120831,734
121643.955944731,487426.899777489,735
121659.730370638,487419.535794879,736
121654.69185622,487411.241624992,737
121650.002162032,487413.605850988,738
121645.622530269,487415.737530165,739
121641.010351687,487417.636662522,740
121637.250844776,487419.574552683,741
121634.033947109,487421.241138221,742
121630.313198001,487422.946481562,743
121624.964621158,487425.426980967,744
121563.339714053,487447.131350765,745
121572.409040004,487443.410601657,746
121575.974757899,487441.472711497,747
121578.532772911,487440.077430581,748
121582.0209752,487438.294571633,749
121587.059489618,487436.124134653,750
121580.548178678,487422.868965955,751
121584.656505819,487421.086107008,752
121588.687317352,487418.993185634,753
121591.322847971,487433.101026003,754
121595.276143898,487431.240651449,755
121599.306955432,487429.767854927,756
121602.872673328,487428.062511586,757
121606.748453649,487426.357168244,758
121612.174546098,487423.799153232,759
121616.825482484,487422.093809891,760
121620.778778411,487420.543497763,761
121625.507230403,487417.985482751,762
121630.080651182,487416.590201835,763
121634.033947109,487414.497280462,764
121651.707505373,487406.74571982,765
121648.374334297,487399.846830848,766
121644.266007157,487396.12608174,767
121640.932836081,487392.250301419,768
121555.685047919,487443.817558591,769
121553.0495173,487441.414574792,770
121550.491502288,487438.779044173,771
121545.142925445,487432.732826872,772
121539.484286176,487426.454062752,773
121535.763537068,487422.268220005,774
121532.662912811,487418.314924078,775
121528.864648097,487414.516659363,776
121524.213711711,487410.020754191,777
121520.260415784,487406.14497387,778
121518.40004123,487404.517146135,779
121515.686995005,487400.873912633,780
121512.12127711,487397.463225951,781
121507.625371937,487393.122351991,782
121503.67207601,487389.324087276,783
121499.796295689,487385.060728923,784
121495.687968548,487381.495011028,785
121492.897406717,487379.014511622,786
121498.323499167,487376.378981004,787
121501.50163903,487374.906184482,788
121504.447232074,487372.658231896,789
121508.323012395,487371.650529012,790
121512.896433174,487368.782451575,791
121519.175197294,487366.379467775,792
121524.058680499,487363.976483976,793
121527.856945213,487362.116109422,794
121531.732725534,487359.480578804,795
121534.445771759,487367.077108233,796
121532.197819173,487374.208544024,797
121537.158817984,487357.852751069,798
121541.654723156,487355.992376515,799
121544.910378626,487363.046296699,800
121545.452987871,487366.612014595,801
121637.405875988,487413.315167464,802
121598.958135203,487338.900185299,803
121596.090057766,487334.559311339,804
121593.60955836,487330.21843738,805
121591.516636987,487327.040297516,806
121587.020731814,487328.978187677,807
121581.594639365,487331.846265115,808
121579.191655566,487333.164030424,809
121575.238359638,487335.101920584,810
121571.905188562,487337.427388777,811
121568.26195506,487339.287763331,812
121561.634370711,487342.504660997,813
121556.944676523,487344.675097977,814
121552.875107186,487347.194355186,815
121548.999326865,487348.783425118,816
121546.557585262,487350.02367482,817
121564.851268378,487341.031864475,818
121552.56504476,487364.015241779,819
121556.169520459,487362.619960864,820
121560.277847599,487360.837101916,821
121563.998596707,487359.170516378,822
121568.184439454,487357.232626218,823
121572.098977578,487355.372251663,824
121576.439851538,487352.930510061,825
121581.594639365,487350.566284065,826
121584.036380967,487349.403549969,827
121551.789888696,487369.596365442,829
121555.665669017,487367.774748691,830
121558.998840093,487366.030647546,831
121562.603315792,487364.519093221,832
121569.34717355,487361.302195555,833
121573.145438265,487359.015485165,834
121577.408796618,487357.193868414,835
121581.594639365,487355.139704844,836
121586.051786734,487353.085541274,837
121591.787941609,487350.643799672,838
121603.454040376,487345.527769648,839
121607.562367516,487350.13994823,828
121555.123059772,487376.999105855,840
121559.308902519,487374.983700088,841
121562.835862611,487373.549661369,842
121552.875107186,487382.308924895,843
121557.409770161,487380.719854963,844
121576.71115616,487366.456983382,845
121580.974514514,487364.170272992,846
121584.734021425,487362.503687454,847
121587.679614469,487361.069648735,848
121591.090301152,487359.519336607,849
121595.004839276,487357.310141824,850
121561.789401924,487378.549417984,851
121565.742697852,487376.378981004,852
121569.46344696,487374.596122056,853
121572.796618036,487372.890778715,854
121576.439851538,487371.340466586,855
121610.197898134,487355.372251663,856
121612.56212413,487359.519336607,857
121615.93405301,487363.433874731,858
121610.50796056,487368.317357936,859
121606.981000468,487370.487794916,860
121600.663478545,487373.510903566,861
121595.392417308,487376.301465397,862
121590.974027742,487378.433144574,863
121586.36184916,487380.642339357,864
121579.152897763,487383.70420581,865
121573.920594329,487386.649798855,866
121588.648559549,487385.293275742,867
121591.477879184,487384.053026039,868
121595.004839276,487382.425198305,869
121598.764346187,487380.56482375,870
121603.066462344,487378.743207,871
121607.717398729,487375.177489104,872
121621.01132523,487370.17773249,873
121624.034433881,487373.937239401,874
121626.941269122,487377.42544169,875
121607.097273878,487387.657501738,876
121608.104976761,487392.618500549,877
121630.894565049,487382.347682698,878
